Time,Time Code,Country Name,Country Code,OECD,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)",Current health expenditure (% of GDP)
1986,YR1986,Norway,NOR,Yes,79.76,72.89,76.24121951,17550,73140078017,10.2,9,11.5,..
1986,YR1986,Poland,POL,Yes,75.1,66.8,70.84878049,..,..,19.6,17.1,22,..
1986,YR1986,Portugal,PRT,Yes,76.8,69.9,73.26585366,3080,30917216700,19.3,17,21.5,..
1986,YR1986,Slovak Republic,SVK,Yes,74.75,67.47,71.02121951,..,..,17.4,15.1,19.6,..
1986,YR1986,Slovenia,SVN,Yes,75.9,67.9,71.80243902,..,..,13.5,12,15,..
1986,YR1986,Spain,ESP,Yes,79.85,73.33,76.5104878,5400,2.08444E+11,10.7,9.5,11.9,..
1986,YR1986,Sweden,SWE,Yes,80.03,73.98,76.93121951,15330,1.28276E+11,7.5,6.7,8.3,..
1986,YR1986,Switzerland,CHE,Yes,80.3,73.66,76.89902439,..,..,8.9,7.8,9.9,..
1986,YR1986,Turkiye,TUR,Yes,69.442,62.522,65.772,1440,72441056075,93.2,90.3,96.1,..
1986,YR1986,United Kingdom,GBR,Yes,77.9,72.1,74.92926829,10270,5.8186E+11,11.1,9.7,12.4,..
1986,YR1986,United States,USA,Yes,78.2,71.2,74.61463415,19110,4.58812E+12,12.4,10.9,13.8,..
1985,YR1985,Australia,AUS,Yes,79.02,72.4,75.62926829,11990,1.89364E+11,11.3,9.9,12.6,..
1985,YR1985,Austria,AUT,Yes,77.4,70.4,73.81463415,9360,70825979699,12.6,10.9,14.2,..
1985,YR1985,Belgium,BEL,Yes,78.08,71.13,74.5202439,8820,86990552703,11.7,10.1,13.3,..
1985,YR1985,Canada,CAN,Yes,79.8,73.02,76.32731707,13940,3.60236E+11,9.8,8.7,10.8,..
1985,YR1985,Chile,CHL,Yes,74.453,67.998,71.176,1420,17488642382,22.4,20.2,24.6,..
1985,YR1985,Colombia,COL,Yes,69.186,63.477,66.276,1240,36378041959,43.6,39,47.8,..
1985,YR1985,Costa Rica,CRI,Yes,77.136,73.203,75.111,1220,3388283772,22,19.2,24.7,..
1985,YR1985,Czechia,CZE,Yes,74.77,67.5,71.04634146,..,..,14.2,12.2,16,..
1985,YR1985,Denmark,DNK,Yes,77.47,71.53,74.42756098,11840,60566560907,9.7,8.3,10.9,..
1985,YR1985,Estonia,EST,Yes,74.4,64.6,69.3804878,..,..,19,16.4,21.5,..
1985,YR1985,Finland,FIN,Yes,78.51,70.14,74.22292683,11130,54558436576,7.3,6.5,8.1,..
1985,YR1985,France,FRA,Yes,79.5,71.3,75.3,9780,5.53526E+11,10.4,8.9,11.7,..
1985,YR1985,Germany,DEU,Yes,77.461,71.073,74.18909756,9840,7.64138E+11,11.1,9.8,12.5,..
1985,YR1985,Greece,GRC,Yes,78.607,73.679,76.08290244,..,..,14.6,13.1,16,..
1985,YR1985,Hungary,HUN,Yes,73.08,65.06,68.97219512,..,..,21.6,19,24,..
1985,YR1985,Iceland,ISL,Yes,80.44,74.9,77.60243902,..,..,7.6,6.9,8.2,..
1985,YR1985,Ireland,IRL,Yes,76.629,70.758,73.62190244,5630,19911052858,10.7,9.6,11.8,..
1985,YR1985,Israel,ISR,Yes,77,73.5,75.20731707,..,..,14.4,13.5,15.3,..
1985,YR1985,Italy,ITA,Yes,78.8,72.3,75.47073171,8030,4.54595E+11,12,10.7,13.2,..
1985,YR1985,Japan,JPN,Yes,80.48,74.78,77.5604878,11680,1.41179E+12,7.5,6.7,8.2,..
1985,YR1985,"Korea, Rep.",KOR,Yes,73.2,64.6,68.79512195,2480,1.01024E+11,24.6,22.4,26.6,..
1985,YR1985,Latvia,LVA,Yes,74.06,64.75,69.29146341,..,..,17.5,15.1,19.7,..
1985,YR1985,Lithuania,LTU,Yes,75.49,65.75,70.50121951,..,..,17.4,15.1,19.6,..
1985,YR1985,Luxembourg,LUX,Yes,77.159,70.082,73.53419512,13050,4787255846,11.2,10,12.4,..
1985,YR1985,Mexico,MEX,Yes,71.495,64.495,67.874,2300,1.72504E+11,57.1,52.7,61.2,..
1985,YR1985,Netherlands,NLD,Yes,79.66,73.07,76.28463415,10120,1.46651E+11,9.7,8.5,10.9,..
1985,YR1985,New Zealand,NZL,Yes,76.8,71,73.82926829,6950,22567240371,13.8,12.1,15.4,..
1985,YR1985,Norway,NOR,Yes,79.41,72.59,75.91682927,15710,65220305401,10.2,8.9,11.4,..
1985,YR1985,Poland,POL,Yes,74.8,66.5,70.54878049,..,..,20.3,17.7,22.9,..
1985,YR1985,Portugal,PRT,Yes,76.4,69.4,72.81463415,2530,25375557176,20.4,18,22.8,..
1985,YR1985,Slovak Republic,SVK,Yes,74.74,66.92,70.73463415,..,..,18.2,15.8,20.5,..
1985,YR1985,Slovenia,SVN,Yes,75.5,67.4,71.35121951,..,..,14.4,12.7,16,..
1985,YR1985,Spain,ESP,Yes,79.64,73.04,76.2595122,4550,1.75227E+11,11.1,9.8,12.4,..
1985,YR1985,Sweden,SWE,Yes,79.7,73.78,76.66780488,13080,1.0921E+11,7.6,6.8,8.3,..
1985,YR1985,Switzerland,CHE,Yes,80.15,73.48,76.73365854,..,..,9,7.9,10.1,..
1985,YR1985,Turkiye,TUR,Yes,68.923,62.008,65.24,1310,64268826583,98.5,95.5,101.4,..
1985,YR1985,United Kingdom,GBR,Yes,77.6,71.8,74.62926829,9180,5.18937E+11,11.4,10,12.7,..
1985,YR1985,United States,USA,Yes,78.2,71.1,74.56341463,17460,4.15471E+12,12.7,11.2,14.2,..
1984,YR1984,Australia,AUS,Yes,78.84,72.1,75.38780488,12000,1.86981E+11,11.6,10.1,13,..
1984,YR1984,Austria,AUT,Yes,77.3,70.1,73.61219512,9270,70106042140,13.3,11.5,15,..
1984,YR1984,Belgium,BEL,Yes,77.98,71,74.40487805,8860,87358379673,12.2,10.5,13.7,..
1984,YR1984,Canada,CAN,Yes,79.82,73.01,76.33195122,13150,3.36771E+11,10.1,9,11.2,..
1984,YR1984,Chile,CHL,Yes,74.215,66.926,70.46,1580,19201871277,23.1,20.7,25.3,..
1984,YR1984,Colombia,COL,Yes,71.05,65.024,67.979,1310,37464968495,45.9,41.2,50.4,..
1984,YR1984,Costa Rica,CRI,Yes,76.935,73.339,75.091,1100,2962521576,22.5,19.6,25.3,..
1984,YR1984,Czechia,CZE,Yes,74.51,67.34,70.83756098,..,..,14.4,12.4,16.3,..
1984,YR1984,Denmark,DNK,Yes,77.62,71.65,74.56219512,11520,58900298000,9.6,8.3,10.9,..
1984,YR1984,Estonia,EST,Yes,74.4,64.4,69.27804878,..,..,19.5,16.8,22.1,..
1984,YR1984,Finland,FIN,Yes,78.76,70.48,74.51902439,10790,52686638576,7.4,6.6,8.2,..
1984,YR1984,France,FRA,Yes,79.2,71,75,9830,5.53014E+11,10.7,9.3,12.1,..
1984,YR1984,Germany,DEU,Yes,77.357,70.944,74.07229268,9880,7.68889E+11,11.8,10.3,13.2,..
1984,YR1984,Greece,GRC,Yes,78.425,73.25,75.77439024,..,..,15.4,13.9,17,..
1984,YR1984,Hungary,HUN,Yes,73.19,65.06,69.02585366,..,..,21.9,19.3,24.4,..
1984,YR1984,Iceland,ISL,Yes,80.45,74.84,77.57658537,..,..,7.9,7.2,8.5,..
1984,YR1984,Ireland,IRL,Yes,76.552,70.913,73.66373171,5610,19822997924,11.1,10,12.3,..
1984,YR1984,Israel,ISR,Yes,76.6,73.1,74.80731707,..,..,15.2,14.3,16.1,..
1984,YR1984,Italy,ITA,Yes,78.77,72.17,75.3895122,7760,4.39303E+11,12.7,11.3,14,..
1984,YR1984,Japan,JPN,Yes,80.18,74.54,77.29121951,10640,1.27717E+12,7.9,7,8.7,..
1984,YR1984,"Korea, Rep.",KOR,Yes,72.6,64,68.19512195,2340,94652662136,26.9,24.5,29.1,..
1984,YR1984,Latvia,LVA,Yes,74.5,64.08,69.16292683,..,..,18.6,16.1,21.1,..
1984,YR1984,Lithuania,LTU,Yes,75.57,65.32,70.32,..,..,18.2,15.7,20.5,..
1984,YR1984,Luxembourg,LUX,Yes,76.656,69.622,73.05321951,12990,4753862789,11.6,10.3,12.9,..
1984,YR1984,Mexico,MEX,Yes,70.963,63.874,67.29,2220,1.63314E+11,59.7,55.2,63.9,..
1984,YR1984,Netherlands,NLD,Yes,79.67,72.96,76.23317073,10510,1.51535E+11,9.9,8.7,11.2,..
1984,YR1984,New Zealand,NZL,Yes,77.7,71.2,74.37073171,7010,22617252559,14.2,12.4,15.8,..
1984,YR1984,Norway,NOR,Yes,79.61,73,76.22439024,15140,62691110280,10.1,8.9,11.3,..
1984,YR1984,Poland,POL,Yes,75,66.8,70.8,..,..,21.1,18.4,23.7,..
1984,YR1984,Portugal,PRT,Yes,76.1,69.1,72.51463415,2520,25187173889,21.6,19,24,..
1984,YR1984,Slovak Republic,SVK,Yes,74.91,66.79,70.75097561,..,..,19,16.5,21.4,..
1984,YR1984,Slovenia,SVN,Yes,75,67,70.90243902,..,..,15.3,13.5,17,..
1984,YR1984,Spain,ESP,Yes,79.64,73.11,76.29536585,4580,1.75586E+11,11.7,10.3,12.9,..
1984,YR1984,Sweden,SWE,Yes,79.93,73.85,76.81585366,13020,1.08542E+11,7.7,6.9,8.5,..
1984,YR1984,Switzerland,CHE,Yes,80.03,73.35,76.60853659,..,..,9.2,8,10.3,..
1984,YR1984,Turkiye,TUR,Yes,68.393,61.499,64.706,1310,63052828221,104.1,100.8,107.1,..
1984,YR1984,United Kingdom,GBR,Yes,77.8,71.9,74.77804878,9290,5.2398E+11,11.7,10.3,13.1,..
1984,YR1984,United States,USA,Yes,78.2,71.1,74.56341463,16210,3.82167E+12,13,11.6,14.4,..
1983,YR1983,Australia,AUS,Yes,78.66,71.8,75.14634146,11570,1.78092E+11,11.9,10.4,13.2,..
1983,YR1983,Austria,AUT,Yes,76.7,69.5,73.01219512,9600,72607743508,14,12.1,15.9,..
1983,YR1983,Belgium,BEL,Yes,77.27,70.63,73.86902439,9430,92902068823,12.7,10.9,14.3,..
1983,YR1983,Canada,CAN,Yes,79.61,72.68,76.0604878,12180,3.09079E+11,10.6,9.4,11.8,..
1983,YR1983,Chile,CHL,Yes,73.598,66.624,70.011,1810,21673860311,24.6,22.1,27,..
1983,YR1983,Colombia,COL,Yes,70.685,64.901,67.745,1310,36837331876,48.5,43.5,53.3,..
1983,YR1983,Costa Rica,CRI,Yes,76.726,73.502,75.079,930,2426760150,22.7,19.8,25.5,..
1983,YR1983,Czechia,CZE,Yes,74.31,67.05,70.59146341,..,..,14.7,12.6,16.6,..
1983,YR1983,Denmark,DNK,Yes,77.55,71.44,74.4204878,11710,59870006980,9.6,8.2,10.8,..
1983,YR1983,Estonia,EST,Yes,74.6,64.4,69.37560976,..,..,20.2,17.4,22.8,..
1983,YR1983,Finland,FIN,Yes,78.36,70.24,74.20097561,10840,52620625523,7.6,6.8,8.4,..
1983,YR1983,France,FRA,Yes,79,70.8,74.8,10450,5.8522E+11,11.1,9.6,12.5,..
1983,YR1983,Germany,DEU,Yes,76.934,70.468,73.62214634,10020,7.82942E+11,12.5,10.9,14,..
1983,YR1983,Greece,GRC,Yes,78.175,72.987,75.51773171,..,..,16.2,14.6,17.8,..
1983,YR1983,Hungary,HUN,Yes,73.02,65.12,68.97365854,..,..,21.9,19.3,24.5,..
1983,YR1983,Iceland,ISL,Yes,80.6,73.27,76.84560976,..,..,8.2,7.5,8.9,..
1983,YR1983,Ireland,IRL,Yes,76.218,70.404,73.24009756,5720,20083045194,11.7,10.4,12.9,..
1983,YR1983,Israel,ISR,Yes,76.2,72.8,74.45853659,..,..,15.9,14.9,16.9,..
1983,YR1983,Italy,ITA,Yes,77.99,71.45,74.6402439,7630,4.31488E+11,13.5,12.1,14.8,..
1983,YR1983,Japan,JPN,Yes,79.78,74.2,76.92195122,10370,1.23669E+12,8.3,7.4,9.2,..
1983,YR1983,"Korea, Rep.",KOR,Yes,71.9,63.4,67.54634146,2170,86673858931,29.2,26.7,31.6,..
1983,YR1983,Latvia,LVA,Yes,74.62,63.88,69.11902439,..,..,19.6,16.9,22.2,..
1983,YR1983,Lithuania,LTU,Yes,75.91,65.89,70.77780488,..,..,18.8,16.2,21.2,..
1983,YR1983,Luxembourg,LUX,Yes,76.43,69.306,72.78112195,13410,4903703554,12.1,10.7,13.4,..
1983,YR1983,Mexico,MEX,Yes,70.388,63.177,66.644,2410,1.73969E+11,62.5,57.9,66.8,..
1983,YR1983,Netherlands,NLD,Yes,79.56,72.93,76.16414634,10840,1.55695E+11,10.2,8.9,11.4,..
1983,YR1983,New Zealand,NZL,Yes,76.9,70.8,73.77560976,7370,23592186535,14.5,12.7,16.2,..
1983,YR1983,Norway,NOR,Yes,79.56,72.74,76.06682927,14930,61653255167,10,8.7,11.2,..
1983,YR1983,Poland,POL,Yes,75.2,67,71,..,..,21.9,19,24.7,..
1983,YR1983,Portugal,PRT,Yes,75.8,68.9,72.26585366,2830,28137900643,22.9,20.2,25.4,..
1983,YR1983,Slovak Republic,SVK,Yes,74.51,66.64,70.47902439,..,..,19.8,17.2,22.3,..
1983,YR1983,Slovenia,SVN,Yes,75.1,66.2,70.54146341,..,..,16.1,14.3,17.9,..
1983,YR1983,Spain,ESP,Yes,79.1,72.87,75.90902439,4860,1.85354E+11,12.3,10.8,13.6,..
1983,YR1983,Sweden,SWE,Yes,79.63,73.62,76.55170732,13550,1.1284E+11,7.8,7,8.6,..
1983,YR1983,Switzerland,CHE,Yes,79.55,72.68,76.03121951,..,..,9.4,8.2,10.6,..
1983,YR1983,Turkiye,TUR,Yes,67.757,61.019,64.146,1400,65843202895,109.8,106.3,113.1,..
1983,YR1983,United Kingdom,GBR,Yes,77.4,71.5,74.37804878,9880,5.56442E+11,12.1,10.7,13.6,..
1983,YR1983,United States,USA,Yes,78.1,71,74.46341463,14570,3.40571E+12,13.4,11.9,14.8,..
1982,YR1982,Australia,AUS,Yes,78.48,71.5,74.90487805,12070,1.83349E+11,12.2,10.7,13.6,..
1982,YR1982,Austria,AUT,Yes,76.7,69.4,72.96097561,10380,78645874205,14.8,12.7,16.7,..
1982,YR1982,Belgium,BEL,Yes,77.33,70.61,73.88804878,11180,1.10218E+11,13.3,11.5,15,..
1982,YR1982,Canada,CAN,Yes,79.29,72.33,75.72512195,..,..,11.2,9.9,12.4,..
1982,YR1982,Chile,CHL,Yes,73.575,67.152,70.299,2270,26760371801,27,24.4,29.5,..
1982,YR1982,Colombia,COL,Yes,70.395,64.75,67.531,1370,37483967391,51.5,46.2,56.5,..
1982,YR1982,Costa Rica,CRI,Yes,76.584,72.829,74.654,1010,2563615125,22.9,19.9,25.7,..
1982,YR1982,Czechia,CZE,Yes,74.47,67.32,70.80780488,..,..,15,12.9,16.9,..
1982,YR1982,Denmark,DNK,Yes,77.65,71.6,74.55121951,12860,65826894111,9.6,8.3,10.9,..
1982,YR1982,Estonia,EST,Yes,74.3,64.2,69.12682927,..,..,20.9,18,23.6,..
1982,YR1982,Finland,FIN,Yes,78.58,70.22,74.29804878,11700,56456653627,7.9,7,8.7,..
1982,YR1982,France,FRA,Yes,78.7,70.5,74.5,12050,6.7084E+11,11.5,9.9,13,..
1982,YR1982,Germany,DEU,Yes,76.645,70.179,73.33314634,11120,8.71247E+11,13.2,11.5,14.8,..
1982,YR1982,Greece,GRC,Yes,77.916,72.712,75.25053659,..,..,17.1,15.3,18.7,..
1982,YR1982,Hungary,HUN,Yes,73.23,65.67,69.35780488,..,..,22.1,19.4,24.6,..
1982,YR1982,Iceland,ISL,Yes,79.65,74.55,77.03780488,..,..,8.7,7.9,9.4,..
1982,YR1982,Ireland,IRL,Yes,76.084,70.471,73.20904878,6390,22264476275,12.4,11,13.6,..
1982,YR1982,Israel,ISR,Yes,75.8,72.5,74.1097561,..,..,16.6,15.6,17.7,..
1982,YR1982,Italy,ITA,Yes,78.19,71.6,74.81463415,8220,4.64713E+11,14.3,12.8,15.8,..
1982,YR1982,Japan,JPN,Yes,79.66,74.22,76.87365854,10690,1.26692E+12,8.8,7.8,9.8,..
1982,YR1982,"Korea, Rep.",KOR,Yes,71.5,62.9,67.09512195,2050,80701724150,31.6,28.9,34.1,..
1982,YR1982,Latvia,LVA,Yes,74.65,64.26,69.32829268,..,..,20.3,17.4,23,..
1982,YR1982,Lithuania,LTU,Yes,76.01,65.91,70.83682927,..,..,19.2,16.7,21.7,..
1982,YR1982,Luxembourg,LUX,Yes,76.395,69.084,72.65034146,14850,5426670350,12.5,11,13.8,..
1982,YR1982,Mexico,MEX,Yes,69.798,62.454,65.975,3030,2.14274E+11,65.4,60.7,69.8,..
1982,YR1982,Netherlands,NLD,Yes,79.41,72.73,75.98853659,12090,1.73041E+11,10.4,9,11.6,..
1982,YR1982,New Zealand,NZL,Yes,76.9,70.7,73.72439024,7860,24794370988,14.8,13,16.6,..
1982,YR1982,Norway,NOR,Yes,79.54,72.65,76.01097561,15750,64805959039,9.9,8.6,11.1,..
1982,YR1982,Poland,POL,Yes,75.2,67.2,71.10243902,..,..,22.7,19.6,25.6,..
1982,YR1982,Portugal,PRT,Yes,76,69,72.41463415,3230,32051668207,24.2,21.4,26.9,..
1982,YR1982,Slovak Republic,SVK,Yes,74.72,66.85,70.68902439,..,..,20.7,18,23.3,..
1982,YR1982,Slovenia,SVN,Yes,75.1,67.2,71.05365854,..,..,17,15,18.9,..
1982,YR1982,Spain,ESP,Yes,79.32,73.1,76.13414634,5680,2.15774E+11,13,11.4,14.4,..
1982,YR1982,Sweden,SWE,Yes,79.38,73.42,76.32731707,15760,1.31177E+11,8,7.1,8.8,..
1982,YR1982,Switzerland,CHE,Yes,79.44,72.79,76.03390244,..,..,9.7,8.4,10.9,..
1982,YR1982,Turkiye,TUR,Yes,67.172,60.53,63.604,1570,72047496589,115.7,112,119.2,..
1982,YR1982,United Kingdom,GBR,Yes,77.2,71.3,74.17804878,10680,6.0122E+11,12.7,11.1,14.2,..
1982,YR1982,United States,USA,Yes,78.1,70.8,74.36097561,14220,3.29371E+12,13.9,12.3,15.4,..
1981,YR1981,Australia,AUS,Yes,78.3,71.2,74.66341463,11870,1.77119E+11,12.5,11,14,..
1981,YR1981,Austria,AUT,Yes,76.5,69.3,72.81219512,11180,84581170381,15.5,13.3,17.5,..
1981,YR1981,Belgium,BEL,Yes,77.12,70.29,73.62170732,13190,1.3008E+11,13.9,12,15.7,..
1981,YR1981,Canada,CAN,Yes,79.16,72.01,75.49780488,..,..,11.8,10.4,13.1,..
1981,YR1981,Chile,CHL,Yes,72.936,66.969,69.909,2770,32244092553,29.9,27,32.6,..
1981,YR1981,Colombia,COL,Yes,70.019,64.451,67.197,1380,37001968210,54.7,49.3,59.9,..
1981,YR1981,Costa Rica,CRI,Yes,75.419,72.251,73.799,1400,3485255259,23.4,20.4,26.2,..
1981,YR1981,Czechia,CZE,Yes,74.41,67.21,70.72219512,..,..,15.4,13.2,17.4,..
1981,YR1981,Denmark,DNK,Yes,77.36,71.25,74.2304878,14180,72638071785,9.8,8.4,11.1,..
1981,YR1981,Estonia,EST,Yes,74.1,64.1,68.97804878,..,..,21.7,18.7,24.5,..
1981,YR1981,Finland,FIN,Yes,78.09,69.61,73.74658537,11980,57507983627,8.2,7.3,9.1,..
1981,YR1981,France,FRA,Yes,78.5,70.3,74.3,13200,7.31093E+11,11.9,10.2,13.5,..
1981,YR1981,Germany,DEU,Yes,76.349,69.889,73.04021951,12540,9.83278E+11,14.1,12.2,15.8,..
1981,YR1981,Greece,GRC,Yes,77.648,72.395,74.95743902,..,..,18.1,16.2,19.9,..
1981,YR1981,Hungary,HUN,Yes,72.95,65.51,69.13926829,..,..,22.5,19.8,25.2,..
1981,YR1981,Iceland,ISL,Yes,79.82,73.38,76.52146341,..,..,9.1,8.3,9.9,..
1981,YR1981,Ireland,IRL,Yes,75.88,70.163,72.95178049,6780,23422600047,13.2,11.8,14.6,..
1981,YR1981,Israel,ISR,Yes,75.9,72.7,74.26097561,..,..,17.3,16.1,18.4,..
1981,YR1981,Italy,ITA,Yes,77.76,71.11,74.35390244,8710,4.92184E+11,15.2,13.5,16.8,..
1981,YR1981,Japan,JPN,Yes,79.13,73.79,76.39487805,11300,1.32905E+12,9.3,8.3,10.4,..
1981,YR1981,"Korea, Rep.",KOR,Yes,70.9,62.4,66.54634146,2030,78749279568,33.9,31.1,36.6,..
1981,YR1981,Latvia,LVA,Yes,74.4,63.44,68.78634146,..,..,20.6,17.7,23.4,..
1981,YR1981,Lithuania,LTU,Yes,75.68,65.49,70.46073171,..,..,19.8,17.2,22.4,..
1981,YR1981,Luxembourg,LUX,Yes,75.971,68.94,72.3697561,15400,5625239067,12.9,11.4,14.3,..
1981,YR1981,Mexico,MEX,Yes,69.183,61.767,65.313,3300,2.28182E+11,68.4,63.7,73,..
1981,YR1981,Netherlands,NLD,Yes,79.32,72.71,75.93439024,13710,1.95359E+11,10.6,9.2,11.9,..
1981,YR1981,New Zealand,NZL,Yes,76.9,70.5,73.62195122,8240,25746218006,15.2,13.2,17,..
1981,YR1981,Norway,NOR,Yes,79.27,72.63,75.86902439,16410,67286831573,9.9,8.6,11.1,..
1981,YR1981,Poland,POL,Yes,75.2,67.1,71.05121951,..,..,23.3,20,26.5,..
1981,YR1981,Portugal,PRT,Yes,75.2,68.2,71.61463415,3420,33739868923,25.8,22.8,28.6,..
1981,YR1981,Slovak Republic,SVK,Yes,74.65,66.8,70.62926829,..,..,21.6,18.8,24.3,..
1981,YR1981,Slovenia,SVN,Yes,75.2,67.4,71.20487805,..,..,17.9,15.9,19.9,..
1981,YR1981,Spain,ESP,Yes,78.74,72.47,75.52853659,6310,2.38353E+11,13.8,12.1,15.5,..
1981,YR1981,Sweden,SWE,Yes,79.13,73.07,76.02609756,17530,1.4585E+11,8.2,7.3,9.1,..
1981,YR1981,Switzerland,CHE,Yes,79.13,72.42,75.69317073,..,..,10,8.7,11.3,..
1981,YR1981,Turkiye,TUR,Yes,66.651,59.916,63.01,1860,83779747924,121.7,117.7,125.4,..
1981,YR1981,United Kingdom,GBR,Yes,77.1,71.1,74.02682927,10680,6.01643E+11,13.4,11.7,15,..
1981,YR1981,United States,USA,Yes,77.8,70.4,74.0097561,14360,3.2958E+12,14.4,12.8,15.9,..
1980,YR1980,Australia,AUS,Yes,77.96,70.88,74.33365854,10830,1.591E+11,13,11.4,14.6,..
1980,YR1980,Austria,AUT,Yes,76.1,69,72.46341463,11460,86525729930,16.2,14,18.4,..
1980,YR1980,Belgium,BEL,Yes,76.69,69.89,73.20707317,13980,1.37826E+11,14.6,12.6,16.4,..
1980,YR1980,Canada,CAN,Yes,78.79,71.59,75.10219512,..,..,12.5,11.1,13.9,..
1980,YR1980,Chile,CHL,Yes,71.913,65.885,68.84,2290,26309561639,33,29.7,36.1,..
1980,YR1980,Colombia,COL,Yes,69.626,64.174,66.868,1290,33681681112,58.2,52.5,63.5,..
1980,YR1980,Costa Rica,CRI,Yes,75.244,70.737,72.899,1930,4648950026,24.4,21.4,27.4,..
1980,YR1980,Czechia,CZE,Yes,73.93,66.8,70.27804878,..,..,..,..,..,..
1980,YR1980,Denmark,DNK,Yes,77.18,71.17,74.10170732,15090,77330482239,10,8.5,11.4,..
1980,YR1980,Estonia,EST,Yes,74.166,63.681,68.79563415,..,..,22.5,19.4,25.4,..
1980,YR1980,Finland,FIN,Yes,77.85,69.24,73.44,11450,54701878014,8.7,7.7,9.6,..
1980,YR1980,France,FRA,Yes,78.2,70.1,74.05121951,13100,7.21447E+11,12.4,10.6,14,..
1980,YR1980,Germany,DEU,Yes,76.147,69.613,72.80031707,13010,1.01844E+12,15,13.1,16.8,..
1980,YR1980,Greece,GRC,Yes,77.286,71.937,74.54626829,..,..,19.4,17.4,21.4,..
1980,YR1980,Hungary,HUN,Yes,72.77,65.53,69.06170732,..,..,23.6,20.7,26.3,..
1980,YR1980,Iceland,ISL,Yes,80.35,73.51,76.84658537,..,..,9.7,8.8,10.5,..
1980,YR1980,Ireland,IRL,Yes,75.392,69.932,72.59541463,6380,21774222164,14.3,12.8,15.8,..
1980,YR1980,Israel,ISR,Yes,75.74,72.1,73.87560976,..,..,18.1,16.7,19.4,..
1980,YR1980,Italy,ITA,Yes,77.38,70.67,73.94317073,8430,4.75867E+11,16.1,14.2,17.9,..
1980,YR1980,Japan,JPN,Yes,78.76,73.35,75.98902439,11000,1.28444E+12,9.9,8.7,11,..
1980,YR1980,"Korea, Rep.",KOR,Yes,70.4,61.9,66.04634146,1870,71403740237,36.2,33.3,39,..
1980,YR1980,Latvia,LVA,Yes,74.12,63.75,68.80853659,..,..,20.7,17.8,23.5,..
1980,YR1980,Lithuania,LTU,Yes,75.64,65.57,70.48219512,..,..,20.5,17.7,23.1,..
1980,YR1980,Luxembourg,LUX,Yes,75.407,69.159,72.20680488,15390,5605160990,13.3,11.8,14.8,..
1980,YR1980,Mexico,MEX,Yes,68.576,61.166,64.703,2560,1.73312E+11,71.6,66.8,76.2,..
1980,YR1980,Netherlands,NLD,Yes,79.18,72.47,75.74317073,14520,2.0545E+11,10.9,9.4,12.3,..
1980,YR1980,New Zealand,NZL,Yes,75.8,70,72.82926829,7670,23877993027,15.6,13.5,17.5,..
1980,YR1980,Norway,NOR,Yes,79.17,72.34,75.67170732,15650,63947332338,10.1,8.8,11.3,..
1980,YR1980,Poland,POL,Yes,74.4,66,70.09756098,..,..,23.9,20.5,27.2,..
1980,YR1980,Portugal,PRT,Yes,74.8,67.8,71.21463415,3350,32758908362,27.5,24.2,30.7,..
1980,YR1980,Slovak Republic,SVK,Yes,74.25,66.75,70.40853659,..,..,..,..,..,..
1980,YR1980,Slovenia,SVN,Yes,75.1,67.3,71.10487805,..,..,..,..,..,..
1980,YR1980,Spain,ESP,Yes,78.53,72.32,75.34926829,6210,2.3294E+11,14.9,13,16.6,..
1980,YR1980,Sweden,SWE,Yes,78.85,72.78,75.74097561,17300,1.43741E+11,8.4,7.5,9.4,..
1980,YR1980,Switzerland,CHE,Yes,78.85,72.23,75.45926829,..,..,10.4,9,11.7,..
1980,YR1980,Turkiye,TUR,Yes,66.207,59.399,62.504,1850,81776129445,127.7,123.6,131.7,..
1980,YR1980,United Kingdom,GBR,Yes,76.8,70.7,73.67560976,9570,5.38715E+11,14.1,12.4,15.7,..
1980,YR1980,United States,USA,Yes,77.4,70,73.6097561,13380,3.04138E+12,15,13.3,16.6,..
1979,YR1979,Australia,AUS,Yes,77.62,70.56,74.00390244,9600,1.39279E+11,13.6,12,15.2,..
1979,YR1979,Austria,AUT,Yes,76,68.8,72.31219512,9620,72612079133,17.1,14.8,19.3,..
1979,YR1979,Belgium,BEL,Yes,76.61,69.94,73.19365854,11730,1.15563E+11,15.2,13.2,17.1,..
1979,YR1979,Canada,CAN,Yes,78.59,71.32,74.86634146,..,..,13.3,11.8,14.8,..
1979,YR1979,Chile,CHL,Yes,71.236,65.263,68.186,1780,20132246797,36.7,33,40.3,..
1979,YR1979,Colombia,COL,Yes,69.063,63.749,66.38,1090,27818362743,61.9,56.1,67.4,..
1979,YR1979,Costa Rica,CRI,Yes,74.611,70.391,72.423,1720,4049767893,26.4,23.2,29.4,..
1979,YR1979,Czechia,CZE,Yes,74.34,67.33,70.7495122,..,..,..,..,..,..
1979,YR1979,Denmark,DNK,Yes,77.4,71.19,74.21926829,13560,69394937934,10.3,8.7,11.7,..
1979,YR1979,Estonia,EST,Yes,73.979,63.84,68.78585366,..,..,..,..,..,..
